,sentence,aspect,ground_truth,predict_label,result
299,"Well, it happened because of a graceless aspect_term and a rude aspect_term who had us aspect_term 20 minutes for aspect_term, and then tells us to chill out.",manager,negative,negative,True
300,"Well, it happened because of a graceless aspect_term and a rude aspect_term who had us aspect_term 20 minutes for aspect_term, and then tells us to chill out.",bartender,negative,negative,True
301,"Well, it happened because of a graceless aspect_term and a rude aspect_term who had us aspect_term 20 minutes for aspect_term, and then tells us to chill out.",waiting,negative,neutral,False
302,"Well, it happened because of a graceless aspect_term and a rude aspect_term who had us aspect_term 20 minutes for aspect_term, and then tells us to chill out.",drinks,neutral,neutral,True
303,"Not only is the aspect_term great, but forming conversation around a table is so easy beacuse the aspect_term can be both romantic and comfortable.",service,positive,positive,True
304,"Not only is the aspect_term great, but forming conversation around a table is so easy beacuse the aspect_term can be both romantic and comfortable.",atmosphere,positive,positive,True
305,"When the aspect_term arrived it was blazing with aspect_term, definitely not edible by a human.",dish,negative,negative,True
306,"When the aspect_term arrived it was blazing with aspect_term, definitely not edible by a human.",green chillis,negative,negative,True
307,The absolute worst aspect_term I've ever experienced and the aspect_term was below average (when they actually gave people the aspect_term they ordered).,service,negative,negative,True
308,The absolute worst aspect_term I've ever experienced and the aspect_term was below average (when they actually gave people the aspect_term they ordered).,food,negative,negative,True
309,The absolute worst aspect_term I've ever experienced and the aspect_term was below average (when they actually gave people the aspect_term they ordered).,meals,neutral,negative,False
310,It's about $7 for aspect_term and they have aspect_term or aspect_term.,lunch,neutral,neutral,True
311,It's about $7 for aspect_term and they have aspect_term or aspect_term.,take-out,neutral,neutral,True
312,It's about $7 for aspect_term and they have aspect_term or aspect_term.,dine-in,neutral,neutral,True
313,Be sure to accompany your aspect_term with one of their aspect_term.,food,neutral,neutral,True
314,Be sure to accompany your aspect_term with one of their aspect_term.,fresh juice concoctions,positive,neutral,False
315,The aspect_term is great and the aspect_term are reasonable.,food,positive,positive,True
316,The aspect_term is great and the aspect_term are reasonable.,prices,positive,positive,True
317,"The aspect_term is clean, and if you like aspect_term, then this is the place to be!",place,positive,positive,True
318,"The aspect_term is clean, and if you like aspect_term, then this is the place to be!",soul food,positive,negative,False
319,I had aspect_term and a aspect_term.,roast chicken,neutral,neutral,True
320,I had aspect_term and a aspect_term.,salad,neutral,neutral,True
321,They have a very good aspect_term and good aspect_term as well.,chicken with avocado,positive,positive,True
322,They have a very good aspect_term and good aspect_term as well.,tuna,positive,positive,True
323,But the aspect_term were terrible.,meals,negative,negative,True
324,My aspect_term was completely dried out and on the cold side and the aspect_term was not very flavorful.,chicken,negative,negative,True
325,My aspect_term was completely dried out and on the cold side and the aspect_term was not very flavorful.,sauce,negative,negative,True
326,aspect_term - have you ever in your life heard of anything so ridiculously wonderful?,Malted Milk Ball Gelato,positive,positive,True
327,Way too much money for such a terrible aspect_term.,meal,negative,negative,True
328,"However, the aspect_term is absolutely horrible.",service,negative,negative,True
329,A con was the slow aspect_term.,bar service,negative,negative,True
330,aspect_term was also to die for!,Dessert,positive,positive,True
331,"BTW, the aspect_term is very good .",service,positive,positive,True
332,It's eaten with aspect_term and aspect_term.,black vinegar,neutral,neutral,True
333,It's eaten with aspect_term and aspect_term.,shredded ginger,neutral,neutral,True
334,"The unattractive aspect_term made me want to gag, the aspect_term was overpriced, there was the most awful aspect_term performing-and my aspect_term looked like it might crawl off the plate.",lighting,negative,negative,True
335,"The unattractive aspect_term made me want to gag, the aspect_term was overpriced, there was the most awful aspect_term performing-and my aspect_term looked like it might crawl off the plate.",food,negative,negative,True
336,"The unattractive aspect_term made me want to gag, the aspect_term was overpriced, there was the most awful aspect_term performing-and my aspect_term looked like it might crawl off the plate.",disco pop duo,negative,negative,True
337,"The unattractive aspect_term made me want to gag, the aspect_term was overpriced, there was the most awful aspect_term performing-and my aspect_term looked like it might crawl off the plate.",escargot,negative,negative,True
338,it is a cozy aspect_term to go with a couple of friends.,place,positive,positive,True
339,"The aspect_term is always great, and the aspect_term walks around to make sure you enjoy.",service,positive,positive,True
340,"The aspect_term is always great, and the aspect_term walks around to make sure you enjoy.",owner,positive,positive,True
341,because the aspect_term need SEVERE ATTITUE ADJUSTMENTS.,waiters,negative,negative,True
342,the aspect_term is delicious and highly recommended.,food,positive,positive,True
343,"When it came time to take the order the aspect_term gave us a hard time, walked away then came back with a paper and pen for us to write down what we wanted...excuse me but isn't that his job???",waiter,negative,negative,True
344,Dieters stick to aspect_term or indulge in aspect_term.,salads,positive,neutral,False
345,Dieters stick to aspect_term or indulge in aspect_term.,vegetarian platters,positive,positive,True
346,So for a filling and healthy aspect_term give it a go.,meal,positive,positive,True
347,"Since I cook for a living, I'm very fussy about the aspect_term I eat in restaurants.",food,neutral,positive,False
348,The aspect_term was outstanding.,service,positive,positive,True
349,My friends and I stop here for aspect_term before hitting the Kips Bay movie theater.,pizza,neutral,positive,False
350,We always enjoy the aspect_term.,pizza,positive,positive,True
351,The aspect_term is pretty good.,service,positive,positive,True
352,"Yum, the aspect_term is great here.",chicken,positive,positive,True
353,"The aspect_term here was great, a treat from beginning to end.",food,positive,positive,True
354,The aspect_term and aspect_term are personable and caring.,host (owner),positive,positive,True
355,The aspect_term and aspect_term are personable and caring.,servers,positive,positive,True
356,"It's just everything...the aspect_term, the aspect_term...the incrediby kind and gracious aspect_term.",food,positive,positive,True
357,"It's just everything...the aspect_term, the aspect_term...the incrediby kind and gracious aspect_term.",atmosphere,positive,positive,True
358,"It's just everything...the aspect_term, the aspect_term...the incrediby kind and gracious aspect_term.",hostess,positive,positive,True
359,The aspect_term is very good and the aspect_term is great.,food,positive,positive,True
360,The aspect_term is very good and the aspect_term is great.,service,positive,positive,True
361,I usually get one the aspect_term.,Vietnamese Beef Noodle Soup,neutral,neutral,True
362,We were wondering why they were there to make our aspect_term miserable?,dining experience,negative,negative,True
363,"This place has the best aspect_term in New York, hands down.",Indian food,positive,positive,True
364,The aspect_term are very friendly and helpful and if you frequent they will remember you.,waiters,positive,positive,True
365,Intimate but charming aspect_term with extremely friendly and attentive aspect_term.,interior,positive,positive,True
366,Intimate but charming aspect_term with extremely friendly and attentive aspect_term.,service,positive,positive,True
367,The aspect_term was as creative as the aspect_term and both worked.,food,positive,positive,True
368,The aspect_term was as creative as the aspect_term and both worked.,decor,positive,positive,True
369,"The aspect_term is great, with a good aspect_term, and everything that I have tried is absolutely delicious.",menu,positive,positive,True
370,"The aspect_term is great, with a good aspect_term, and everything that I have tried is absolutely delicious.",selection,positive,positive,True
371,The aspect_term is zesty and flavorful and the aspect_term is nice and crispy.,sauce,positive,positive,True
372,The aspect_term is zesty and flavorful and the aspect_term is nice and crispy.,crust,positive,positive,True
373,This place has the best aspect_term in the city.,sushi,positive,positive,True
374,They have an excellent aspect_term (the aspect_term are really great).,selection,positive,positive,True
375,They have an excellent aspect_term (the aspect_term are really great).,rolls with crab,positive,positive,True
376,"Everyone who works there (the aspect_term, the aspect_term, the aspect_term) is so helpful.",host,positive,positive,True
377,"Everyone who works there (the aspect_term, the aspect_term, the aspect_term) is so helpful.",bartender,positive,positive,True
378,"Everyone who works there (the aspect_term, the aspect_term, the aspect_term) is so helpful.",servers,positive,positive,True
379,And the aspect_term is fantastic.,food,positive,positive,True
380,Favourites include: aspect_term and the aspect_term.,potato spinach gnocchi,positive,positive,True
381,Favourites include: aspect_term and the aspect_term.,lamb,positive,positive,True
382,"Unfortunately, we chose this spot for aspect_term as we had done a lot of walking and ended up at the South St Seaport.",lunch,neutral,neutral,True
383,But regulars know that the aspect_term are the real star here.,sandwiches,positive,negative,False
384,The skillfully chosen aspect_term paired with quality aspect_term provides the perfect Iberian ending.,Portuguese cheese cart,positive,positive,True
385,The skillfully chosen aspect_term paired with quality aspect_term provides the perfect Iberian ending.,port,positive,positive,True
386,My friend had a aspect_term and I had these wonderful aspect_term.,burger,neutral,positive,False
387,My friend had a aspect_term and I had these wonderful aspect_term.,blueberry pancakes,positive,positive,True
388,We were so happy with our aspect_term and were even more thrilled when we saw the aspect_term.,food,positive,positive,True
389,We were so happy with our aspect_term and were even more thrilled when we saw the aspect_term.,bill,positive,neutral,False
390,"All aspect_term are so fresh you'd think they had their own vegetable garden and the aspect_term is so perfect, that one actually thinks of how it was made.",toppings,positive,positive,True
391,"All aspect_term are so fresh you'd think they had their own vegetable garden and the aspect_term is so perfect, that one actually thinks of how it was made.",crust,positive,positive,True
392,We've always gotten amazing aspect_term and we love the aspect_term.,service,positive,positive,True
393,We've always gotten amazing aspect_term and we love the aspect_term.,food,positive,positive,True
394,"The aspect_term is solicitous and friendly and always seems glad to see us, and the aspect_term is wonderful, if not stunningly creative.",waitstaff,positive,positive,True
395,"The aspect_term is solicitous and friendly and always seems glad to see us, and the aspect_term is wonderful, if not stunningly creative.",food,positive,positive,True
396,I'm in love with the aspect_term!,lobster ravioli,positive,positive,True
397,We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our aspect_term.,meal,positive,positive,True
398,"aspect_term is excellent, no aspect_term, and you get a lot for the aspect_term.",Service,positive,positive,True
399,"aspect_term is excellent, no aspect_term, and you get a lot for the aspect_term.",wait,positive,positive,True
400,"aspect_term is excellent, no aspect_term, and you get a lot for the aspect_term.",price,positive,neutral,False
401,I thought the aspect_term isn't cheap at all compared to Chinatown.,food,negative,neutral,False
402,aspect_term is a better deal than overpriced aspect_term.,Coffee,positive,positive,True
403,aspect_term is a better deal than overpriced aspect_term.,Cosi sandwiches,negative,negative,True
404,We didn't know if we should order a aspect_term or leave?,drink,neutral,negative,False
405,") It's not the best Japanese restaurant in the East Village, but it's a pretty solid one for its modest aspect_term, and worth repeat visits.",prices,positive,positive,True
406,The aspect_term is so good and so popular that aspect_term can really be a nightmare.,food,positive,positive,True
407,The aspect_term is so good and so popular that aspect_term can really be a nightmare.,waiting,negative,negative,True
408,First walking in the aspect_term seemed to have great aspect_term.,place,positive,positive,True
409,First walking in the aspect_term seemed to have great aspect_term.,ambience,positive,positive,True
410,I went to Kitchenette this weekend for aspect_term.,brunch,neutral,neutral,True
411,Even for two very hungry people there is plenty of aspect_term left to be taken home (it reheats really well also).,food,positive,positive,True
412,"Then they somehow made a dry and burnt aspect_term, around a raw and cold inside.",crust,negative,negative,True
413,"It's just good aspect_term, nothing more and that's all we want!",food,positive,positive,True
414,Average aspect_term thats been courted by a LOT of hype.,cake,negative,negative,True
415,My wife and I recently visited the bistro for aspect_term and had a wonderful experience.,dinner,neutral,positive,False
416,THE aspect_term IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT,SERVICE,positive,positive,True
417,The $72 aspect_term had to be sent back because it was not cooked to order.,Delmonico steak,negative,negative,True
418,Everytime I go there I can't pick anything to eat and not because the aspect_term is filled with great things to eat.,menu,negative,positive,False
419,Half a aspect_term with a mountain of aspect_term and aspect_term for $6.25.,chicken,neutral,positive,False
420,Half a aspect_term with a mountain of aspect_term and aspect_term for $6.25.,rice,neutral,positive,False
421,Half a aspect_term with a mountain of aspect_term and aspect_term for $6.25.,beans,neutral,positive,False
422,"The aspect_term is really fast and friendly, and the aspect_term is great.",service,positive,positive,True
423,"The aspect_term is really fast and friendly, and the aspect_term is great.",value,positive,positive,True
424,We were very impressed with the aspect_term and aspect_term.,food,positive,positive,True
425,We were very impressed with the aspect_term and aspect_term.,value,positive,positive,True
426,You must try the aspect_term!,garlic soup,positive,positive,True
427,"Casablanca servces delicious aspect_term, aspect_term, aspect_term and other aspect_term, which are all very inexpensive.",falafel,positive,positive,True
428,"Casablanca servces delicious aspect_term, aspect_term, aspect_term and other aspect_term, which are all very inexpensive.",tabouleh,positive,positive,True
429,"Casablanca servces delicious aspect_term, aspect_term, aspect_term and other aspect_term, which are all very inexpensive.",humus,positive,positive,True
430,"Casablanca servces delicious aspect_term, aspect_term, aspect_term and other aspect_term, which are all very inexpensive.",Mediterranean delights,positive,positive,True
431,"The aspect_term are made fresh, crispy, and ready to serve.",pizza's,positive,positive,True
432,aspect_term is accomodating make sure you are satified.,Staff,positive,positive,True
433,aspect_term Waldy's always measures up.,Chef,positive,positive,True
434,Reasonably aspect_term with very fresh aspect_term.,priced,positive,positive,True
435,Reasonably aspect_term with very fresh aspect_term.,sushi,positive,positive,True
436,Go for the aspect_term.,Seafood Paella for two,positive,positive,True
437,All of the aspect_term are good and the aspect_term is very good.,apetizers,positive,positive,True
438,All of the aspect_term are good and the aspect_term is very good.,Sangria,positive,positive,True
439,"The one positive thing I can say is that the aspect_term was prompt, we got seated right away and the aspect_term was very friendly.",service,positive,positive,True
440,"The one positive thing I can say is that the aspect_term was prompt, we got seated right away and the aspect_term was very friendly.",server,positive,positive,True
441,The aspect_term greeted me warmly at the door and I was seated promptly and the aspect_term was excellent.,staff,positive,positive,True
442,The aspect_term greeted me warmly at the door and I was seated promptly and the aspect_term was excellent.,food,positive,positive,True
443,aspect_term is usually pretty good.,Service,positive,positive,True
444,aspect_term and aspect_term was quite rude.,Host,negative,negative,True
445,aspect_term and aspect_term was quite rude.,Hostess,negative,negative,True
446,"the aspect_term is very friendly, if your not rude or picky.......our aspect_term at Leon last weekend was great -.",wait staff,positive,positive,True
447,"the aspect_term is very friendly, if your not rude or picky.......our aspect_term at Leon last weekend was great -.",meal,positive,positive,True
448,I recommend any of their aspect_term......,salmon dishes,positive,positive,True
449,The aspect_term was sweet and luscious.,foie gras,positive,positive,True
450,"The aspect_term, which changes seasonally, shows both regional and international influences.",menu,neutral,positive,False
451,but their aspect_term was YUMMY!,mac cheese,positive,positive,True
452,their aspect_term had something for everyone.,brunch menu,positive,neutral,False
453,aspect_term had a nice voice + she made us all get up to dance to shake some cals to eat some more.,jazz singer,positive,positive,True
454,They have very quick aspect_term which is great when you don't have much time.,service,positive,positive,True
455,"The aspect_term is average: aspect_term, aspect_term, aspect_term, aspect_term, etc.",food,neutral,neutral,True
456,"The aspect_term is average: aspect_term, aspect_term, aspect_term, aspect_term, etc.",breakfast food,neutral,neutral,True
457,"The aspect_term is average: aspect_term, aspect_term, aspect_term, aspect_term, etc.",soups,neutral,neutral,True
458,"The aspect_term is average: aspect_term, aspect_term, aspect_term, aspect_term, etc.",salads,neutral,neutral,True
459,"The aspect_term is average: aspect_term, aspect_term, aspect_term, aspect_term, etc.",sandwiches,neutral,neutral,True
460,I WAS HIGHLY DISAPPOINTED BY THE aspect_term.,FOOD,negative,negative,True
461,"THE aspect_term THEY SERVE HAS NEVER SEEN AN OVEN,THE aspect_term ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY aspect_term.",BANANA PUDDING,negative,negative,True
462,"THE aspect_term THEY SERVE HAS NEVER SEEN AN OVEN,THE aspect_term ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY aspect_term.",CRABCAKES,negative,negative,True
463,"THE aspect_term THEY SERVE HAS NEVER SEEN AN OVEN,THE aspect_term ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY aspect_term.",MAC AND CHEESE,negative,negative,True
464,"The aspect_term is arrogant, the aspect_term are way high for Brooklyn.",staff,negative,negative,True
465,"The aspect_term is arrogant, the aspect_term are way high for Brooklyn.",prices,negative,negative,True
466,the aspect_term is prompt friendly.,service,positive,positive,True
467,This is literally a hot spot when it comes to the aspect_term.,food,positive,positive,True
468,The aspect_term is very cool and chill...,downstairs bar scene,positive,positive,True
469,"The aspect_term was definitely good, but when all was said and done, I just couldn't justify it for the aspect_term (including 2 aspect_term, $100/person)...",food,positive,positive,True
470,"The aspect_term was definitely good, but when all was said and done, I just couldn't justify it for the aspect_term (including 2 aspect_term, $100/person)...",price,negative,neutral,False
471,"The aspect_term was definitely good, but when all was said and done, I just couldn't justify it for the aspect_term (including 2 aspect_term, $100/person)...",drinks,neutral,neutral,True
472,I've come here for aspect_term as well as for a friend's birthday and I always enjoy myself.,casual lunches,neutral,positive,False
473,If you are a aspect_term fan you will not be disappointed.,Tequila,positive,negative,False
474,"Great aspect_term too, something like 50 aspect_term.",beer selection,positive,positive,True
475,"Great aspect_term too, something like 50 aspect_term.",beers,neutral,neutral,True
476,Not to sound too negative but be wary of the aspect_term.,delivary,negative,negative,True
477,"I found the aspect_term to be just as good as its aspect_term, Da Silvano, just much less expensive.",food,positive,positive,True
478,"I found the aspect_term to be just as good as its aspect_term, Da Silvano, just much less expensive.",owner,positive,positive,True
479,They have aspect_term of all kinds -- I recommend the aspect_term -- yum!,homemade pastas,positive,positive,True
480,They have aspect_term of all kinds -- I recommend the aspect_term -- yum!,gnocchi,positive,positive,True
481,"My aspect_term was burnt, and infused totally in a burnt aspect_term.",vegetable risotto,negative,negative,True
482,"My aspect_term was burnt, and infused totally in a burnt aspect_term.",flavor,negative,negative,True
483,The main draw of this place is the aspect_term.,price,positive,positive,True
484,How can hope to stay in business with aspect_term like this?,service,negative,positive,False
485,"But aspect_term here is never disappointing, even if the aspect_term are a bit over the top.",dinner,positive,negative,False
486,"But aspect_term here is never disappointing, even if the aspect_term are a bit over the top.",prices,negative,negative,True
487,"Not only did they have amazing, aspect_term, aspect_term, aspect_term etc, but their aspect_term are out of this world!",sandwiches,positive,positive,True
488,"Not only did they have amazing, aspect_term, aspect_term, aspect_term etc, but their aspect_term are out of this world!",soup,positive,positive,True
489,"Not only did they have amazing, aspect_term, aspect_term, aspect_term etc, but their aspect_term are out of this world!",pizza,positive,positive,True
490,"Not only did they have amazing, aspect_term, aspect_term, aspect_term etc, but their aspect_term are out of this world!",homemade sorbets,positive,positive,True
491,"the aspect_term, the unbelievable aspect_term, and thee most amazing aspect_term.",homemade Guacamole,positive,positive,True
492,"the aspect_term, the unbelievable aspect_term, and thee most amazing aspect_term.",entree,positive,positive,True
493,"the aspect_term, the unbelievable aspect_term, and thee most amazing aspect_term.",deserts,positive,positive,True
494,The aspect_term is reasonably aspect_term and fresh.,sushi,positive,positive,True
495,The aspect_term is reasonably aspect_term and fresh.,priced,positive,positive,True
496,Save room for aspect_term - they're to die for.,deserts,positive,positive,True
497,Best things to order are from the aspect_term (aspect_term and aspect_term).,grill,positive,positive,True
498,Best things to order are from the aspect_term (aspect_term and aspect_term).,Churrasco,positive,positive,True
499,Best things to order are from the aspect_term (aspect_term and aspect_term).,Ribs,positive,positive,True
500,The aspect_term are great - cheap and aspect_term in a cozy aspect_term.,traditional Italian items,positive,positive,True
501,The aspect_term are great - cheap and aspect_term in a cozy aspect_term.,served,positive,positive,True
502,The aspect_term are great - cheap and aspect_term in a cozy aspect_term.,setting,positive,positive,True
503,Whether your choose the aspect_term or the aspect_term you are sure to be extremely happy.,iced blended mocha,positive,positive,True
504,Whether your choose the aspect_term or the aspect_term you are sure to be extremely happy.,hot white mocha,positive,positive,True
505,last Tuesday for a aspect_term with a friend.,late lunch,neutral,neutral,True
506,Another friend had to ask 3 times for aspect_term.,parmesan cheese,neutral,neutral,True
507,"Our aspect_term had apparently never tried any of the aspect_term, and there was no one to recommend any aspect_term.",waitress,negative,negative,True
508,"Our aspect_term had apparently never tried any of the aspect_term, and there was no one to recommend any aspect_term.",food,neutral,negative,False
509,"Our aspect_term had apparently never tried any of the aspect_term, and there was no one to recommend any aspect_term.",wine,neutral,neutral,True
510,"The aspect_term was a bit slow and the aspect_term are a bit small so if you are hungry and in a rush, this is not the place for you.",service,negative,negative,True
511,"The aspect_term was a bit slow and the aspect_term are a bit small so if you are hungry and in a rush, this is not the place for you.",portions,negative,negative,True
512,The unfortunate lady next to us thought she had ordered a aspect_term (including asking for aspect_term) and was instead given a aspect_term.,salad,neutral,neutral,True
513,The unfortunate lady next to us thought she had ordered a aspect_term (including asking for aspect_term) and was instead given a aspect_term.,salad dressing,neutral,neutral,True
514,The unfortunate lady next to us thought she had ordered a aspect_term (including asking for aspect_term) and was instead given a aspect_term.,quesedilla,neutral,neutral,True
515,"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering aspect_term.",pizza's,positive,positive,True
516,"The aspect_term was pretty poor all around, the aspect_term was well below average relative to the aspect_term, and outside there is a crazy bum who harasses every customer who leaves the place.",service,negative,negative,True
517,"The aspect_term was pretty poor all around, the aspect_term was well below average relative to the aspect_term, and outside there is a crazy bum who harasses every customer who leaves the place.",food,negative,negative,True
518,"The aspect_term was pretty poor all around, the aspect_term was well below average relative to the aspect_term, and outside there is a crazy bum who harasses every customer who leaves the place.",cost,negative,negative,True
519,Although I moved uptown I try to stop in as often as possible for the GREAT cheap aspect_term and to pay the friendly aspect_term a visit.,food,positive,positive,True
520,Although I moved uptown I try to stop in as often as possible for the GREAT cheap aspect_term and to pay the friendly aspect_term a visit.,staff,positive,positive,True
521,I had to wait for my friend at the aspect_term for a few minutes,bar,neutral,neutral,True
522,"aspect_term Vincenzo, always there if you need him, is a real talent and a real Roman.",Chef,positive,positive,True
523,"If you're looking to taste some great aspect_term and want good aspect_term, definitely visit Curry Leaf.",Indian food,positive,positive,True
524,"If you're looking to taste some great aspect_term and want good aspect_term, definitely visit Curry Leaf.",service,positive,positive,True
525,"You must try aspect_term or aspect_term; aspect_term - all good; and aspect_term is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",Odessa stew,positive,positive,True
526,"You must try aspect_term or aspect_term; aspect_term - all good; and aspect_term is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",Rabbit stew,positive,positive,True
527,"You must try aspect_term or aspect_term; aspect_term - all good; and aspect_term is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",salads,positive,positive,True
528,"You must try aspect_term or aspect_term; aspect_term - all good; and aspect_term is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",kompot,positive,positive,True
529,My daughter and I left feeling satisfied (not stuffed) and it felt good to know we had a healthy aspect_term.,lunch,positive,positive,True
530,"When she complained, the aspect_term said, Sorry.",waitress,neutral,negative,False
531,The aspect_term was on par with your local grocery store.,quality of the meat,negative,neutral,False
532,They specialize in aspect_term and aspect_term.,smoothies,positive,positive,True
533,They specialize in aspect_term and aspect_term.,fresh juices,positive,positive,True
534,"I recommend the aspect_term, it was the best aspect_term of the evening.",black roasted codfish,positive,positive,True
535,"I recommend the aspect_term, it was the best aspect_term of the evening.",dish,positive,positive,True
536,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,manager,neutral,negative,False
537,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,menu,neutral,negative,False
538,The aspect_term then told us we could order from whatever aspect_term we wanted but by that time we were so annoyed with the aspect_term and the resturant that we let and went some place else.,waiter,negative,negative,True
539,"In mi burrito, here was nothing but dark aspect_term that had that cooked last week and just warmed up in a microwave aspect_term.",chicken,negative,negative,True
540,"In mi burrito, here was nothing but dark aspect_term that had that cooked last week and just warmed up in a microwave aspect_term.",taste,negative,negative,True
541,"during busy hrs, i recommend that you make a aspect_term.",reservation,neutral,positive,False
542,I went to Common Stock for aspect_term and I was so impressed.,brunch,neutral,neutral,True
543,"now called nikki sushi, aspect_term is OK.",sushi,neutral,neutral,True
544,The aspect_term is also outstanding and is aspect_term quite quickly.,food,positive,positive,True
545,The aspect_term is also outstanding and is aspect_term quite quickly.,served,positive,positive,True
546,"From the aspect_term to the aspect_term, the aspect_term at this restaurant are all handled with delicate care.",erbazzone emiliana,positive,positive,True
547,"From the aspect_term to the aspect_term, the aspect_term at this restaurant are all handled with delicate care.",mostarda on the cheese plate,positive,positive,True
548,"From the aspect_term to the aspect_term, the aspect_term at this restaurant are all handled with delicate care.",dishes,positive,positive,True
549,The aspect_term is delicious and the aspect_term has a great aspect_term.,food,positive,positive,True
550,The aspect_term is delicious and the aspect_term has a great aspect_term.,bar,positive,positive,True
551,The aspect_term is delicious and the aspect_term has a great aspect_term.,vibe,positive,positive,True
552,There's aspect_term and aspect_term.,candlelight,neutral,neutral,True
553,There's aspect_term and aspect_term.,music,neutral,neutral,True
554,Simple healthy unglamorous aspect_term cheap.,food,positive,positive,True
555,"It was such a fantastic aspect_term, that I returned again the same week.",dining experience,positive,positive,True
556,"To be fair, the aspect_term still is good and the aspect_term is quick and attentative even though its usually very busy.",food,positive,positive,True
557,"To be fair, the aspect_term still is good and the aspect_term is quick and attentative even though its usually very busy.",service,positive,positive,True
558,The aspect_term is absolutely adorable and the aspect_term is delicious.,place,positive,positive,True
559,The aspect_term is absolutely adorable and the aspect_term is delicious.,food,positive,positive,True
560,I ordered the aspect_term and my husband got aspect_term.,Chicken Teriyaki,neutral,neutral,True
561,I ordered the aspect_term and my husband got aspect_term.,Garlic Shrimp,neutral,neutral,True
562,I've had better aspect_term at a mall food court.,Japanese food,negative,positive,False
563,The aspect_term are extremely friendly and even replaced my aspect_term once when I dropped it outside.,staff members,positive,positive,True
564,The aspect_term are extremely friendly and even replaced my aspect_term once when I dropped it outside.,drink,neutral,positive,False
565,Cool aspect_term but such a let down.,atmosphere,positive,positive,True
566,"The aspect_term are big enough to appease most people, but I didn't like the fact they used aspect_term.",Sashimi portion,positive,negative,False
567,"The aspect_term are big enough to appease most people, but I didn't like the fact they used aspect_term.",artifical lobster meat,negative,negative,True
568,They have aspect_term made with really fresh and yummy aspect_term.,wheat crusted pizza,positive,positive,True
569,They have aspect_term made with really fresh and yummy aspect_term.,ingredients,positive,positive,True
570,"Had a lovely aspect_term in this dedicated seafood joint, aspect_term was well-prepared and -presented and the aspect_term was pleasant and prompt.",dinner,positive,positive,True
571,"Had a lovely aspect_term in this dedicated seafood joint, aspect_term was well-prepared and -presented and the aspect_term was pleasant and prompt.",food,positive,positive,True
572,"Had a lovely aspect_term in this dedicated seafood joint, aspect_term was well-prepared and -presented and the aspect_term was pleasant and prompt.",service,positive,positive,True
573,"the icing MADE this aspect_term, it was fluffy, not ultra sweet, creamy and light.",cake,positive,negative,False
574,"Finally let into the store 5 at a time, to buy expensive aspect_term from a harried aspect_term.",slices,negative,negative,True
575,"Finally let into the store 5 at a time, to buy expensive aspect_term from a harried aspect_term.",staff,negative,negative,True
576,We ended up having to just leave because we were essentially being ignored by the aspect_term -- even though the rest of the restaurant was largely empty.,wait staff,negative,negative,True
577,"The aspect_term is extensive, well aspect_term and covers alot of regions.",wine list,positive,positive,True
578,"The aspect_term is extensive, well aspect_term and covers alot of regions.",priced,positive,positive,True
579,Go here if you want fresh and tasty aspect_term of any type you can imagine.,salads,positive,positive,True
580,Everything about this place is adorable - even the aspect_term!,bathroom,positive,positive,True
581,"Speedy aspect_term, great aspect_term, decent aspect_term, and friendly aspect_term combine to ensure an enjoyable aspect_term.",delivers,positive,positive,True
582,"Speedy aspect_term, great aspect_term, decent aspect_term, and friendly aspect_term combine to ensure an enjoyable aspect_term.",food,positive,positive,True
583,"Speedy aspect_term, great aspect_term, decent aspect_term, and friendly aspect_term combine to ensure an enjoyable aspect_term.",prices,positive,positive,True
584,"Speedy aspect_term, great aspect_term, decent aspect_term, and friendly aspect_term combine to ensure an enjoyable aspect_term.",service,positive,positive,True
585,"Speedy aspect_term, great aspect_term, decent aspect_term, and friendly aspect_term combine to ensure an enjoyable aspect_term.",repast,positive,positive,True
586,THEY HAVE aspect_term ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS.,WAITERS,neutral,negative,False
587,IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC aspect_term.,ITALIAN MEAL,neutral,positive,False
588,It took 100 years for Parisi to get around to making aspect_term (at least I don't think they ever made it before this year)...but it was worth the wait.,pizza,positive,negative,False
589,I asked for a simple medium rare aspect_term.,steak,neutral,positive,False
590,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",organic grilled burgers,positive,positive,True
